Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
2796.2,4.215e-4,4.215e-4,2.813e-29,,6.391e-22,1.080e-23,,,9.607e-20
2798.1,7.273e-4,7.273e-4,2.895e-30,,4.451e-21,7.526e-24,,,1.606e-20
2800,1.806e-3,1.806e-3,,,2.920e-20,4.965e-24,,,2.517e-21
2801.9,4.526e-3,4.526e-3,,,1.805e-19,3.101e-24,,,3.698e-22
2803.8,1.077e-2,1.077e-2,,,1.051e-18,1.837e-24,,,5.090e-23
2805.8,2.512e-2,2.512e-2,,,6.293e-18,1.009e-24,,,5.887e-24
2807.7,5.279e-2,5.279e-2,,,3.241e-17,5.640e-25,,,7.095e-25
2809.6,1.044e-1,1.044e-1,,,1.572e-16,3.410e-25,,,
2811.5,1.941e-1,1.941e-1,,,7.187e-16,2.605e-25,,,
2813.5,3.494e-1,3.494e-1,,,3.336e-15,2.726e-25,,,
2815.4,5.735e-1,5.735e-1,,,1.349e-14,3.412e-25,,,
2817.3,8.857e-1,8.857e-1,,,5.138e-14,4.423e-25,,,
2819.2,1.287e+0,1.287e+0,,,1.843e-13,5.568e-25,,,
2821.2,1.786e+0,1.786e+0,,,6.633e-13,6.716e-25,,,
2823.1,2.290e+0,2.290e+0,,,2.105e-12,7.566e-25,,,
2825,2.762e+0,2.762e+0,,,6.295e-12,8.034e-25,,,
2826.9,3.135e+0,3.135e+0,,,1.773e-11,8.036e-25,,,
2828.8,3.348e+0,3.348e+0,,,4.706e-11,7.571e-25,,,
2830.8,3.360e+0,3.360e+0,,,1.232e-10,6.665e-25,,,
2832.7,3.166e+0,3.166e+0,,,2.893e-10,5.553e-25,,,
2834.6,2.807e+0,2.807e+0,,,6.398e-10,4.365e-25,,,
2836.5,2.342e+0,2.342e+0,,,1.333e-9,3.251e-25,,,
2838.5,1.812e+0,1.812e+0,,,2.707e-9,2.291e-25,,,
2840.4,1.334e+0,1.334e+0,,,4.990e-9,1.677e-25,,,
2842.3,9.238e-1,9.238e-1,,,8.667e-9,1.444e-25,,,
2844.2,6.020e-1,6.020e-1,,,1.419e-8,1.721e-25,,,
2846.2,3.591e-1,3.591e-1,,,2.236e-8,2.803e-25,,,
2848.1,2.065e-1,2.065e-1,,,3.244e-8,4.940e-25,,,
2850,1.117e-1,1.117e-1,,,4.442e-8,8.640e-25,,,
2851.9,5.688e-2,5.688e-2,,,5.748e-8,1.445e-24,,,
2853.8,2.724e-2,2.724e-2,,,7.042e-8,2.288e-24,,,
2855.8,1.175e-2,1.175e-2,,,8.252e-8,3.484e-24,,,
2857.7,4.967e-3,4.967e-3,,,9.155e-8,4.889e-24,,,
2859.6,1.975e-3,1.975e-3,,,9.788e-8,6.466e-24,,,
2861.5,7.390e-4,7.389e-4,,,1.020e-7,8.059e-24,,,
2863.5,2.459e-4,2.458e-4,,,1.054e-7,9.531e-24,,,
2865.4,8.126e-5,8.115e-5,,,1.091e-7,1.052e-23,,,
2867.3,2.532e-5,2.521e-5,,,1.144e-7,1.094e-23,,,
2869.2,7.488e-6,7.367e-6,,,1.216e-7,1.072e-23,,,
2871.2,2.020e-6,1.889e-6,,,1.303e-7,9.838e-24,,,
2873.1,6.249e-7,4.873e-7,,,1.377e-7,8.535e-24,,,
2875,2.605e-7,1.182e-7,,,1.422e-7,6.978e-24,,7.495e-17,
2876.9,1.692e-7,2.699e-8,,,1.422e-7,5.378e-24,,5.601e-16,
2878.8,1.425e-7,5.798e-9,,,1.367e-7,3.908e-24,,3.956e-15,
2880.8,1.266e-7,1.075e-9,,,1.255e-7,2.623e-24,,2.915e-14,
2882.7,1.113e-7,2.040e-10,,,1.111e-7,1.696e-24,,1.834e-13,
2884.6,9.504e-8,3.742e-11,,,9.500e-8,1.042e-24,,1.091e-12,
2886.5,7.921e-8,1.251e-11,,,7.919e-8,6.164e-25,,6.133e-12,
2888.5,6.491e-8,4.053e-11,,,6.483e-8,3.534e-25,,3.553e-11,
2890.4,5.511e-8,2.116e-10,,,5.472e-8,2.238e-25,,1.780e-10,
2892.3,5.089e-8,1.066e-9,,,4.898e-8,1.690e-25,,8.425e-10,
2894.2,5.705e-8,5.080e-9,,,4.820e-8,1.600e-25,,3.770e-9,
2896.2,9.498e-8,2.473e-8,,,5.306e-8,1.792e-25,,1.718e-8,
2898.1,2.365e-7,1.050e-7,,,6.304e-8,2.117e-25,,6.848e-8,
2900,7.571e-7,4.215e-7,,,7.760e-8,2.493e-25,,2.580e-7,
2901.9,2.613e-6,1.599e-6,,,9.544e-8,2.845e-25,,9.190e-7,
2903.8,8.943e-6,5.735e-6,,,1.145e-7,3.111e-25,,3.094e-6,
2905.8,3.128e-5,2.070e-5,,,1.331e-7,3.243e-25,,1.045e-5,
2907.7,9.763e-5,6.615e-5,,,1.466e-7,3.199e-25,,3.133e-5,
2909.6,2.888e-4,1.998e-4,,,1.539e-7,2.990e-25,,8.882e-5,
2911.5,8.088e-4,5.707e-4,,,1.539e-7,2.645e-25,,2.380e-4,
2913.5,2.253e-3,1.621e-3,,,1.463e-7,2.189e-25,,6.320e-4,
2915.4,5.632e-3,4.123e-3,,,1.333e-7,1.726e-25,,1.509e-3,
2917.3,1.332e-2,9.917e-3,,,1.169e-7,1.285e-25,,3.404e-3,
2919.2,2.981e-2,2.255e-2,,,9.956e-8,9.044e-26,,7.259e-3,
2921.2,6.553e-2,5.037e-2,,,8.249e-8,5.874e-26,,1.516e-2,
2923.1,1.308e-1,1.020e-1,,,6.888e-8,3.677e-26,,2.880e-2,
2925,2.471e-1,1.954e-1,,,5.851e-8,2.175e-26,,5.172e-2,
2926.9,4.415e-1,3.537e-1,,,5.163e-8,1.216e-26,,8.780e-2,
2928.8,7.462e-1,6.053e-1,,,4.856e-8,6.434e-27,,1.409e-1,
2930.8,1.221e+0,1.003e+0,,,5.052e-8,3.108e-27,,2.180e-1,
2932.7,1.841e+0,1.529e+0,,,5.983e-8,1.480e-27,,3.117e-1,
2934.6,2.625e+0,2.204e+0,,,8.095e-8,6.777e-28,,4.211e-1,
2936.5,3.540e+0,3.002e+0,,,1.208e-7,3.063e-28,,5.377e-1,
2938.5,4.567e+0,3.913e+0,,,1.933e-7,1.416e-28,,6.545e-1,
2940.4,5.494e+0,4.750e+0,,,3.021e-7,8.429e-29,,7.446e-1,
2942.3,6.251e+0,5.451e+0,,,4.596e-7,7.010e-29,,8.007e-1,
2944.2,6.727e+0,5.913e+0,,,6.708e-7,7.541e-29,,8.139e-1,
2946.2,6.841e+0,6.062e+0,,,9.474e-7,9.030e-29,,7.791e-1,
2948.1,6.565e+0,5.859e+0,,,1.246e-6,1.077e-28,,7.056e-1,
2950,5.957e+0,5.353e+0,,,1.553e-6,1.246e-28,,6.041e-1,
2951.9,5.113e+0,4.624e+0,,,1.832e-6,1.386e-28,,4.892e-1,
2953.8,4.150e+0,3.775e+0,,,2.045e-6,1.476e-28,,3.751e-1,
2955.8,3.138e+0,2.870e+0,,,2.161e-6,1.505e-28,,2.685e-1,6.957e-24
2957.7,2.275e+0,2.088e+0,,,2.151e-6,1.473e-28,,1.873e-1,4.752e-23
2959.6,1.565e+0,1.436e+0,,,2.025e-6,1.401e-28,,1.289e-1,3.055e-22
2961.5,1.026e+0,9.333e-1,,,1.803e-6,1.336e-28,,9.285e-2,1.862e-21
2963.5,6.352e-1,5.582e-1,,,1.503e-6,1.369e-28,,7.701e-2,1.178e-20
2965.4,4.034e-1,3.233e-1,,,1.193e-6,1.657e-28,,8.010e-2,6.436e-20
2967.3,2.749e-1,1.770e-1,,,8.959e-7,2.455e-28,,9.786e-2,3.334e-19
2969.2,2.187e-1,9.162e-2,,,6.365e-7,4.173e-28,,1.271e-1,1.637e-18
2971.2,2.091e-1,4.311e-2,,,4.186e-7,7.653e-28,,1.660e-1,8.254e-18
2973.1,2.260e-1,1.988e-2,,,2.668e-7,1.343e-27,,2.061e-1,3.634e-17
2975,2.525e-1,8.666e-3,,,1.636e-7,2.266e-27,,2.438e-1,1.517e-16
2976.9,2.776e-1,3.571e-3,,,1.009e-7,3.641e-27,,2.741e-1,6.005e-16
2978.8,2.942e-1,1.391e-3,,,7.065e-8,5.553e-27,,2.928e-1,2.254e-15
2980.8,2.982e-1,4.853e-4,,,6.812e-8,8.169e-27,,2.977e-1,8.561e-15
2982.7,2.892e-1,1.685e-4,,,9.191e-8,1.115e-26,,2.891e-1,2.881e-14
2984.6,2.708e-1,5.527e-5,,,1.432e-7,1.441e-26,,2.707e-1,9.191e-14
2986.5,2.478e-1,1.714e-5,,,2.260e-7,1.764e-26,,2.478e-1,2.781e-13
2988.5,2.246e-1,4.705e-6,,,3.519e-7,2.058e-26,,2.246e-1,8.419e-13
2990.4,2.084e-1,1.300e-6,,,5.096e-7,2.252e-26,,2.084e-1,2.284e-12
2992.3,2.001e-1,3.397e-7,,,7.000e-7,2.335e-26,,2.001e-1,5.876e-12
2994.2,1.996e-1,8.389e-8,,,9.111e-7,2.291e-26,,1.996e-1,1.433e-11
2996.2,2.045e-1,1.811e-8,,,1.135e-6,2.118e-26,,2.045e-1,3.460e-11
2998.1,2.104e-1,3.985e-9,,,1.322e-6,1.859e-26,,2.104e-1,7.571e-11
3000,2.131e-1,8.289e-10,,,1.461e-6,1.545e-26,,2.131e-1,1.571e-10
3001.9,2.096e-1,1.630e-10,,,1.530e-6,1.216e-26,,2.096e-1,3.091e-10
3003.8,1.985e-1,3.029e-11,,,1.522e-6,9.063e-27,,1.985e-1,5.769e-10
3005.8,1.798e-1,4.850e-12,,,1.434e-6,6.271e-27,,1.798e-1,1.051e-9
3007.7,1.583e-1,8.032e-13,,,1.293e-6,4.179e-27,,1.583e-1,1.759e-9
3009.6,1.373e-1,1.257e-13,,,1.124e-6,2.637e-27,,1.373e-1,2.794e-9
3011.5,1.214e-1,1.861e-14,,,9.568e-7,1.576e-27,,1.214e-1,4.208e-9
3013.5,1.148e-1,2.344e-15,,,8.151e-7,8.641e-28,,1.148e-1,6.119e-9
3015.4,1.214e-1,,,,7.353e-7,4.617e-28,,1.214e-1,8.272e-9
3017.3,1.424e-1,,,,7.207e-7,2.337e-28,,1.424e-1,1.061e-8
3019.2,1.772e-1,,,,7.724e-7,1.121e-28,,1.772e-1,1.291e-8
3021.2,2.263e-1,,,,8.884e-7,4.925e-29,,2.263e-1,1.500e-8
3023.1,2.799e-1,,,,1.039e-6,2.239e-29,,2.799e-1,1.640e-8
3025,3.341e-1,,,,1.207e-6,1.229e-29,,3.341e-1,1.701e-8
3026.9,3.816e-1,,,,1.366e-6,1.225e-29,,3.816e-1,1.676e-8
3028.8,4.158e-1,,,,1.495e-6,2.125e-29,,4.158e-1,1.569e-8
3030.8,4.319e-1,,,,1.580e-6,4.447e-29,,4.319e-1,1.388e-8
3032.7,4.257e-1,,,,1.601e-6,8.837e-29,,4.257e-1,1.177e-8
3034.6,3.995e-1,,,,1.565e-6,1.677e-28,,3.995e-1,9.580e-9
3036.5,3.568e-1,,,,1.480e-6,3.024e-28,,3.568e-1,7.582e-9
3038.5,3.005e-1,,,,1.352e-6,5.316e-28,,3.005e-1,5.908e-9
3040.4,2.427e-1,,,,1.210e-6,8.611e-28,,2.427e-1,4.851e-9
3042.3,1.867e-1,,,,1.063e-6,1.324e-27,,1.867e-1,4.353e-9
3044.2,1.367e-1,,,,9.208e-7,1.932e-27,,1.367e-1,4.382e-9
3046.2,9.343e-2,,,,7.840e-7,2.718e-27,,9.343e-2,4.883e-9
3048.1,6.189e-2,,,,6.681e-7,3.564e-27,,6.189e-2,5.667e-9
3050,3.904e-2,,,,5.653e-7,4.434e-27,,3.904e-2,6.596e-9
3051.9,2.345e-2,,,,4.737e-7,5.236e-27,,2.345e-2,7.510e-9
3053.8,1.341e-2,,,,3.916e-7,5.869e-27,,1.341e-2,8.265e-9
3055.8,7.080e-3,,,,3.142e-7,6.255e-27,,7.080e-3,8.772e-9
3057.7,3.712e-3,,,,2.488e-7,6.298e-27,,3.711e-3,8.925e-9
3059.6,1.965e-3,,,,1.918e-7,6.019e-27,,1.964e-3,8.762e-9
3061.5,1.265e-3,,,,1.433e-7,5.459e-27,,1.265e-3,8.339e-9
3063.5,1.406e-3,,,,1.018e-7,4.656e-27,,1.406e-3,7.708e-9
3065.4,2.488e-3,,,,7.091e-8,3.795e-27,,2.488e-3,7.038e-9
3067.3,5.008e-3,,,,4.762e-8,2.936e-27,,5.008e-3,6.389e-9
3069.2,9.975e-3,,,,3.082e-8,2.157e-27,,9.975e-3,5.823e-9
3071.2,1.966e-2,,,,1.878e-8,1.476e-27,,1.966e-2,5.343e-9
3073.1,3.561e-2,,,,1.142e-8,9.793e-28,,3.561e-2,4.990e-9
3075,6.131e-2,,,,6.965e-9,6.230e-28,,6.131e-2,4.702e-9
3076.9,1.003e-1,,,,4.568e-9,3.856e-28,,1.003e-1,4.430e-9
3078.8,1.560e-1,,,,3.604e-9,2.403e-28,,1.560e-1,4.130e-9
3080.8,2.349e-1,,,,3.669e-9,1.576e-28,,2.349e-1,3.749e-9
3082.7,3.289e-1,,,,4.457e-9,1.227e-28,,3.289e-1,3.317e-9
3084.6,4.377e-1,,,,5.741e-9,1.128e-28,,4.377e-1,2.830e-9
3086.5,5.535e-1,,,,7.348e-9,1.156e-28,,5.535e-1,2.317e-9
3088.5,6.707e-1,,,,9.186e-9,1.232e-28,,6.707e-1,1.789e-9
3090.4,7.639e-1,,,,1.086e-8,1.291e-28,,7.639e-1,1.334e-9
3092.3,8.268e-1,,,,1.227e-8,1.305e-28,,8.268e-1,9.481e-10
3094.2,8.504e-1,,,,1.322e-8,1.261e-28,,8.504e-1,6.413e-10
3096.2,8.291e-1,,,,1.357e-8,1.153e-28,,8.291e-1,4.026e-10
3098.1,7.680e-1,,,,1.326e-8,1.007e-28,,7.680e-1,2.457e-10
3100,6.762e-1,,,,1.234e-8,8.349e-29,,6.762e-1,1.425e-10
3101.9,5.657e-1,,,,1.095e-8,6.582e-29,,5.657e-1,7.852e-11
3103.8,4.497e-1,,,,9.267e-9,4.930e-29,,4.497e-1,4.112e-11
3105.8,3.344e-1,,,,7.378e-9,3.443e-29,,3.344e-1,1.969e-11
3107.7,2.395e-1,,,,5.657e-9,2.322e-29,,2.395e-1,9.279e-12
3109.6,1.632e-1,,,,4.137e-9,1.489e-29,,1.632e-1,4.154e-12
3111.5,1.061e-1,,,,2.891e-9,9.069e-30,,1.061e-1,1.767e-12
3113.5,6.459e-2,,,,1.898e-9,5.094e-30,,6.459e-2,6.794e-13
3115.4,3.978e-2,4.248e-15,,,1.239e-9,2.797e-30,,3.978e-2,2.600e-13
3117.3,2.601e-2,2.643e-14,,,8.178e-10,1.465e-30,,2.601e-2,9.449e-14
3119.2,2.071e-2,1.567e-13,,,5.871e-10,7.435e-31,,2.071e-2,3.262e-14
3121.2,2.236e-2,9.688e-13,,,5.026e-10,3.814e-31,,2.236e-2,1.007e-14
3123.1,2.979e-2,5.205e-12,,,5.352e-10,2.715e-31,,2.979e-2,3.129e-15
3125,4.244e-2,2.666e-11,,,6.492e-10,3.348e-31,,4.244e-2,9.231e-16
3126.9,5.995e-2,1.301e-10,,,8.218e-10,5.895e-31,,5.995e-2,2.587e-16
3128.8,8.166e-2,6.053e-10,,,1.032e-9,1.124e-30,,8.166e-2,6.885e-17
3130.8,1.077e-1,2.899e-9,4.993e-29,,1.271e-9,2.174e-30,,1.077e-1,1.617e-17
3132.7,1.333e-1,1.222e-8,3.046e-28,,1.495e-9,3.908e-30,,1.333e-1,3.872e-18
3134.6,1.575e-1,4.911e-8,1.772e-27,,1.699e-9,6.730e-30,,1.575e-1,8.806e-19
3136.5,1.774e-1,1.881e-7,9.826e-27,,1.876e-9,1.111e-29,,1.774e-1,1.903e-19
3138.5,1.918e-1,7.339e-7,5.666e-26,,2.045e-9,1.799e-29,,1.918e-1,3.587e-20
3140.4,1.980e-1,2.547e-6,2.850e-25,,2.227e-9,2.730e-29,,1.980e-1,6.972e-21
3142.3,1.974e-1,8.425e-6,1.367e-24,,2.500e-9,3.984e-29,,1.974e-1,1.287e-21
3144.2,1.923e-1,2.656e-5,6.255e-24,,2.972e-9,5.600e-29,,1.923e-1,2.257e-22
3146.2,1.854e-1,8.447e-5,2.945e-23,,3.839e-9,7.705e-29,,1.853e-1,3.416e-23
3148.1,1.813e-1,2.413e-4,1.222e-22,,5.188e-9,1.007e-28,,1.811e-1,5.390e-24
3150,1.834e-1,6.571e-4,4.834e-22,,7.214e-9,1.271e-28,,1.827e-1,8.078e-25
3151.9,1.941e-1,1.705e-3,1.824e-21,,1.004e-8,1.552e-28,,1.924e-1,
3153.8,2.151e-1,4.219e-3,6.562e-21,,1.371e-8,1.834e-28,,2.109e-1,
3155.8,2.488e-1,1.039e-2,2.399e-20,,1.838e-8,2.109e-28,,2.384e-1,
3157.7,2.928e-1,2.330e-2,7.829e-20,,2.334e-8,2.328e-28,,2.695e-1,
3159.6,3.514e-1,4.978e-2,2.436e-19,,2.842e-8,2.483e-28,,3.016e-1,
3161.5,4.321e-1,1.014e-1,7.228e-19,,3.315e-8,2.558e-28,,3.307e-1,
3163.5,5.577e-1,2.035e-1,2.158e-18,,3.723e-8,2.537e-28,,3.543e-1,
3165.4,7.427e-1,3.755e-1,5.807e-18,,3.987e-8,2.422e-28,,3.672e-1,
3167.3,1.030e+0,6.604e-1,1.490e-17,,4.118e-8,2.225e-28,,3.700e-1,
3169.2,1.470e+0,1.107e+0,3.647e-17,,4.135e-8,1.964e-28,,3.628e-1,
3171.2,2.157e+0,1.811e+0,8.888e-17,,4.089e-8,1.648e-28,,3.460e-1,
3173.1,3.074e+0,2.751e+0,1.973e-16,,4.076e-8,1.336e-28,,3.236e-1,
3175,4.280e+0,3.983e+0,4.176e-16,,4.204e-8,1.038e-28,,2.974e-1,
3176.9,5.766e+0,5.496e+0,8.429e-16,,4.596e-8,7.722e-29,,2.697e-1,
3178.8,7.472e+0,7.230e+0,1.622e-15,,5.371e-8,5.497e-29,,2.425e-1,
3180.8,9.376e+0,9.161e+0,3.070e-15,,6.711e-8,3.662e-29,,2.159e-1,
3182.7,1.111e+1,1.092e+1,5.360e-15,,8.552e-8,2.377e-29,,1.935e-1,
3184.6,1.258e+1,1.240e+1,8.922e-15,,1.097e-7,1.474e-29,,1.745e-1,
3186.5,1.359e+1,1.343e+1,1.416e-14,,1.393e-7,8.728e-30,,1.588e-1,
3188.5,1.401e+1,1.387e+1,2.188e-14,,1.753e-7,4.783e-30,,1.459e-1,
3190.4,1.374e+1,1.361e+1,3.151e-14,,2.128e-7,2.575e-30,,1.368e-1,
3192.3,1.286e+1,1.273e+1,4.326e-14,,2.520e-7,1.323e-30,,1.301e-1,
3194.2,1.147e+1,1.134e+1,5.664e-14,,2.917e-7,6.482e-31,,1.253e-1,
3196.2,9.665e+0,9.544e+0,7.145e-14,,3.336e-7,2.907e-31,,1.212e-1,
3198.1,7.826e+0,7.709e+0,8.485e-14,,3.742e-7,1.293e-31,,1.175e-1,
3200,6.048e+0,5.935e+0,9.608e-14,,4.176e-7,5.483e-32,,1.132e-1,
3201.9,4.463e+0,4.355e+0,1.037e-13,,4.664e-7,2.217e-32,,1.076e-1,
3203.8,3.147e+0,3.046e+0,1.068e-13,,5.236e-7,8.543e-33,,1.005e-1,
3205.8,2.076e+0,1.985e+0,1.047e-13,,5.950e-7,2.973e-33,,9.108e-2,
3207.7,1.339e+0,1.258e+0,9.774e-14,,6.730e-7,1.038e-33,,8.073e-2,
3209.6,8.296e-1,7.601e-1,8.704e-14,,7.581e-7,3.457e-34,,6.952e-2,
3211.5,4.959e-1,4.376e-1,7.392e-14,,8.447e-7,1.096e-34,,5.821e-2,2.348e-22
3213.5,2.795e-1,2.324e-1,5.912e-14,,9.293e-7,3.108e-35,,4.712e-2,1.508e-21
3215.4,1.595e-1,1.213e-1,4.554e-14,,9.955e-7,8.929e-36,,3.828e-2,8.422e-21
3217.3,9.223e-2,6.030e-2,3.345e-14,,1.041e-6,2.444e-36,,3.192e-2,4.497e-20
3219.2,5.737e-2,2.858e-2,2.343e-14,,1.064e-6,6.375e-37,,2.879e-2,2.296e-19
3221.2,4.203e-2,1.237e-2,1.530e-14,,1.061e-6,1.470e-37,,2.966e-2,1.216e-18
3223.1,4.034e-2,5.312e-3,9.720e-15,,1.036e-6,3.471e-38,,3.503e-2,5.656e-18
3225,4.742e-2,2.175e-3,5.888e-15,,9.947e-7,7.809e-39,,4.524e-2,2.515e-17
3226.9,6.143e-2,8.485e-4,3.402e-15,,9.417e-7,1.674e-39,,6.058e-2,1.069e-16
3228.8,8.138e-2,3.156e-4,1.874e-15,,8.819e-7,3.417e-40,,8.106e-2,4.342e-16
3230.8,1.080e-1,1.058e-4,9.502e-16,,8.157e-7,6.088e-41,,1.079e-1,1.808e-15
3232.7,1.375e-1,3.565e-5,4.748e-16,,7.520e-7,1.125e-41,,1.375e-1,6.696e-15
3234.6,1.700e-1,1.145e-5,2.262e-16,,6.890e-7,1.994e-42,,1.700e-1,2.370e-14
3236.5,2.036e-1,3.506e-6,1.028e-16,,6.275e-7,4.049e-43,,2.036e-1,8.015e-14
3238.5,2.379e-1,9.575e-7,4.255e-17,,5.649e-7,4.774e-43,,2.379e-1,2.753e-13
3240.4,2.671e-1,2.657e-7,1.753e-17,,5.077e-7,2.166e-42,,2.671e-1,8.488e-13
3242.3,2.906e-1,7.025e-8,6.890e-18,,4.527e-7,1.045e-41,,2.906e-1,2.501e-12
3244.2,3.063e-1,1.770e-8,2.582e-18,,4.000e-7,4.822e-41,,3.063e-1,7.046e-12
3246.2,3.131e-1,3.940e-9,8.727e-19,,3.469e-7,2.298e-40,,3.131e-1,1.996e-11
3248.1,3.098e-1,8.999e-10,2.966e-19,,2.989e-7,9.673e-40,,3.098e-1,5.124e-11
3250,2.973e-1,1.959e-10,9.613e-20,,2.539e-7,3.895e-39,,2.973e-1,1.257e-10
3251.9,2.772e-1,4.064e-11,2.971e-20,,2.127e-7,1.533e-38,,2.772e-1,2.949e-10
3253.8,2.516e-1,8.038e-12,8.755e-21,,1.764e-7,5.721e-38,,2.516e-1,6.612e-10
3255.8,2.215e-1,1.386e-12,2.298e-21,,1.445e-7,2.199e-37,,2.215e-1,1.473e-9
3257.7,1.927e-1,2.483e-13,6.143e-22,,1.207e-7,7.643e-37,,1.927e-1,3.010e-9
3259.6,1.658e-1,4.241e-14,1.566e-22,,1.032e-7,2.588e-36,,1.658e-1,5.881e-9
3261.5,1.427e-1,6.905e-15,3.806e-23,,9.140e-8,8.605e-36,,1.427e-1,1.098e-8
3263.5,1.233e-1,,8.157e-24,,8.385e-8,3.024e-35,,1.233e-1,2.018e-8
3265.4,1.099e-1,,1.798e-24,,7.994e-8,1.001e-34,,1.099e-1,3.436e-8
3267.3,1.014e-1,,3.780e-25,,7.810e-8,3.346e-34,,1.014e-1,5.594e-8
3269.2,9.727e-2,,7.578e-26,,7.779e-8,1.134e-33,,9.727e-2,8.708e-8
3271.2,9.734e-2,,1.326e-26,,7.956e-8,4.136e-33,,9.734e-2,1.322e-7
3273.1,1.013e-1,,2.411e-27,,8.492e-8,1.415e-32,,1.013e-1,1.879e-7
3275,1.089e-1,,4.180e-28,,9.687e-8,4.790e-32,,1.089e-1,2.556e-7
3276.9,1.203e-1,,6.911e-29,,1.197e-7,1.590e-31,,1.203e-1,3.330e-7
3278.8,1.356e-1,,1.090e-29,,1.587e-7,5.133e-31,,1.356e-1,4.159e-7
3280.8,1.560e-1,,,,2.234e-7,1.701e-30,,1.560e-1,5.029e-7
3282.7,1.794e-1,,,,3.126e-7,5.107e-30,,1.794e-1,5.787e-7
3284.6,2.061e-1,,,,4.321e-7,1.474e-29,,2.061e-1,6.422e-7
3286.5,2.350e-1,,,,5.815e-7,4.082e-29,,2.350e-1,6.898e-7
3288.5,2.664e-1,,,,7.660e-7,1.139e-28,,2.664e-1,7.216e-7
3290.4,2.955e-1,,,,9.572e-7,2.891e-28,,2.955e-1,7.364e-7
3292.3,3.221e-1,,,,1.150e-6,7.023e-28,,3.221e-1,7.399e-7
3294.2,3.449e-1,,,,1.330e-6,1.633e-27,,3.449e-1,7.370e-7
3296.2,3.637e-1,,,,1.489e-6,3.787e-27,,3.637e-1,7.312e-7
3298.1,3.761e-1,,,,1.601e-6,8.049e-27,,3.761e-1,7.255e-7
3300,3.828e-1,,,,1.674e-6,1.637e-26,,3.828e-1,7.196e-7
3301.9,3.835e-1,,,,1.715e-6,3.187e-26,,3.835e-1,7.116e-7
3303.8,3.778e-1,,,,1.742e-6,5.937e-26,,3.778e-1,6.985e-7
3305.8,3.645e-1,,,,1.784e-6,1.090e-25,,3.645e-1,6.758e-7
3307.7,3.446e-1,,,,1.868e-6,1.854e-25,,3.446e-1,6.434e-7
3309.6,3.177e-1,,,,2.030e-6,3.020e-25,,3.177e-1,5.998e-7
3311.5,2.848e-1,,,,2.302e-6,4.707e-25,,2.848e-1,5.459e-7
3313.5,2.454e-1,,,,2.737e-6,7.160e-25,,2.454e-1,4.807e-7
3315.4,2.056e-1,,,,3.309e-6,1.019e-24,,2.056e-1,4.143e-7
3317.3,1.661e-1,,,,4.044e-6,1.389e-24,,1.661e-1,3.478e-7
3319.2,1.291e-1,,,,4.932e-6,1.811e-24,,1.291e-1,2.847e-7
3321.2,9.502e-2,,,,6.003e-6,2.283e-24,,9.502e-2,2.258e-7
3323.1,6.833e-2,,,,7.107e-6,2.720e-24,,6.833e-2,1.791e-7
3325,4.763e-2,,,,8.235e-6,3.100e-24,,4.763e-2,1.428e-7
3326.9,3.276e-2,,,,9.316e-6,3.382e-24,,3.275e-2,1.169e-7
3328.8,2.318e-2,,,,1.027e-5,3.530e-24,,2.317e-2,1.004e-7
3330.8,1.811e-2,,,,1.107e-5,3.521e-24,,1.810e-2,9.148e-8
3332.7,1.742e-2,,,,1.157e-5,3.358e-24,,1.740e-2,8.888e-8
3334.6,2.023e-2,,,,1.178e-5,3.064e-24,,2.022e-2,8.984e-8
3336.5,2.617e-2,,,,1.171e-5,2.676e-24,,2.616e-2,9.242e-8
3338.5,3.538e-2,,,,1.137e-5,2.213e-24,,3.537e-2,9.517e-8
3340.4,4.643e-2,,,,1.085e-5,1.765e-24,,4.642e-2,9.667e-8
3342.3,5.906e-2,,,,1.024e-5,1.348e-24,,5.905e-2,9.651e-8
3344.2,7.239e-2,,,,9.614e-6,9.848e-25,,7.238e-2,9.456e-8
3346.2,8.603e-2,,,,9.009e-6,6.750e-25,,8.602e-2,9.078e-8
3348.1,9.753e-2,,,,8.531e-6,4.506e-25,,9.752e-2,8.596e-8
3350,1.067e-1,,,,8.152e-6,2.879e-25,,1.067e-1,8.042e-8
3351.9,1.132e-1,,,,7.851e-6,1.760e-25,,1.132e-1,7.453e-8
3353.8,1.170e-1,,,,7.584e-6,1.030e-25,,1.170e-1,6.857e-8
3355.8,1.188e-1,,,,7.283e-6,5.591e-26,,1.188e-1,6.235e-8
3357.7,1.195e-1,,,,6.933e-6,2.991e-26,,1.195e-1,5.652e-8
3359.6,1.207e-1,,,,6.495e-6,1.532e-26,,1.207e-1,5.068e-8
3361.5,1.239e-1,,,,5.965e-6,7.510e-27,,1.239e-1,4.480e-8
3363.5,1.305e-1,,,,5.330e-6,3.385e-27,,1.305e-1,3.854e-8
3365.4,1.409e-1,,,,4.692e-6,1.519e-27,,1.409e-1,3.262e-8
3367.3,1.554e-1,,,,4.063e-6,6.531e-28,,1.554e-1,2.686e-8
3369.2,1.740e-1,2.709e-16,,1.700e-16,3.481e-6,2.692e-28,,1.740e-1,2.145e-8
