Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
16845,1.169e+0,1.505e-1,,,,,1.019e+0,,
16850,1.207e+0,1.588e-1,,,,,1.048e+0,,
16855,1.245e+0,1.672e-1,,,,,1.078e+0,,
16860,1.282e+0,1.758e-1,,,,,1.107e+0,,
16865,1.319e+0,1.846e-1,,,,,1.134e+0,,
16870,1.355e+0,1.934e-1,,,,,1.161e+0,,
16875,1.390e+0,2.023e-1,,,,,1.187e+0,,
16880,1.423e+0,2.112e-1,,,,,1.212e+0,,
16885,1.455e+0,2.202e-1,,,,,1.235e+0,,
16890,1.486e+0,2.291e-1,,,,,1.257e+0,,
16895,1.515e+0,2.380e-1,,,,,1.277e+0,,
16900,1.542e+0,2.468e-1,,,,,1.295e+0,,
16905,1.567e+0,2.555e-1,,,,,1.311e+0,,
16910,1.590e+0,2.640e-1,,,,,1.326e+0,,
16915,1.610e+0,2.724e-1,,,,,1.338e+0,,
16920,1.629e+0,2.805e-1,,,,,1.348e+0,,
16925,1.645e+0,2.884e-1,,,,,1.356e+0,,
16930,1.658e+0,2.960e-1,,,,,1.362e+0,,
16935,1.669e+0,3.032e-1,,,,,1.365e+0,,
16940,1.677e+0,3.101e-1,,,,,1.366e+0,,
16945,1.682e+0,3.166e-1,,,,,1.365e+0,,
16950,1.684e+0,3.227e-1,,,,,1.362e+0,,
16955,1.684e+0,3.283e-1,,,,,1.356e+0,,
16960,1.681e+0,3.335e-1,,,,,1.348e+0,,
16965,1.675e+0,3.381e-1,,,,,1.337e+0,,
16970,1.667e+0,3.423e-1,,,,,1.325e+0,,
16975,1.656e+0,3.458e-1,,,,,1.310e+0,,
16980,1.642e+0,3.488e-1,,,,,1.293e+0,,
16985,1.625e+0,3.513e-1,,,,,1.274e+0,,
16990,1.607e+0,3.531e-1,,,,,1.253e+0,,
16995,1.585e+0,3.543e-1,,,,,1.231e+0,,
17000,1.562e+0,3.549e-1,,,,,1.207e+0,,
17005,1.536e+0,3.549e-1,,,,,1.181e+0,,
17010,1.508e+0,3.543e-1,,,,,1.154e+0,,
17015,1.478e+0,3.531e-1,,,,,1.125e+0,,
17020,1.447e+0,3.513e-1,,,,,1.095e+0,,
17025,1.413e+0,3.489e-1,,,,,1.064e+0,,
17030,1.379e+0,3.459e-1,,,,,1.033e+0,,
17035,1.342e+0,3.423e-1,,,,,1.000e+0,,
17040,1.305e+0,3.382e-1,,,,,9.669e-1,,
17045,1.267e+0,3.335e-1,,,,,9.332e-1,,
17050,1.227e+0,3.284e-1,,,,,8.990e-1,,
17055,1.187e+0,3.227e-1,,,,,8.646e-1,,
17060,1.147e+0,3.167e-1,,,,,8.301e-1,,
17065,1.106e+0,3.102e-1,,,,,7.956e-1,,
17070,1.064e+0,3.033e-1,,,,,7.612e-1,,
17075,1.023e+0,2.960e-1,,,,,7.270e-1,,
17080,9.815e-1,2.884e-1,,,,,6.931e-1,,
17085,9.402e-1,2.806e-1,,,,,6.597e-1,,
17090,8.992e-1,2.724e-1,,,,,6.267e-1,,
17095,8.585e-1,2.641e-1,,,,,5.944e-1,,
17100,8.184e-1,2.555e-1,,,,,5.628e-1,,
17105,7.788e-1,2.469e-1,,,,,5.319e-1,,
17110,7.399e-1,2.381e-1,,,,,5.019e-1,,
17115,7.019e-1,2.292e-1,,,,,4.727e-1,,
17120,6.647e-1,2.202e-1,,,,,4.444e-1,,
17125,6.284e-1,2.113e-1,,,,,4.171e-1,,
17130,5.932e-1,2.023e-1,,,,,3.908e-1,,
17135,5.590e-1,1.934e-1,,,,,3.656e-1,,
17140,5.259e-1,1.846e-1,,,,,3.413e-1,,
17145,4.940e-1,1.759e-1,,,,,3.181e-1,,
17150,4.633e-1,1.673e-1,,,,,2.960e-1,,
17155,4.338e-1,1.588e-1,,,,,2.749e-1,,
17160,4.055e-1,1.505e-1,,,,,2.549e-1,,
17165,3.784e-1,1.424e-1,,,,,2.360e-1,,
17170,3.526e-1,1.345e-1,,,,,2.180e-1,,
17175,3.279e-1,1.269e-1,,,,,2.011e-1,,
17180,3.046e-1,1.194e-1,,,,,1.852e-1,,
17185,2.824e-1,1.122e-1,,,,,1.702e-1,,
17190,2.614e-1,1.052e-1,,,,,1.562e-1,,
17195,2.416e-1,9.854e-2,,,,,1.430e-1,,
17200,2.229e-1,9.212e-2,,,,,1.308e-1,,
17205,2.053e-1,8.596e-2,,,,,1.194e-1,,
17210,1.889e-1,8.008e-2,,,,,1.088e-1,,
17215,1.734e-1,7.447e-2,,,,,9.895e-2,,
17220,1.590e-1,6.913e-2,,,,,8.985e-2,,
17225,1.455e-1,6.406e-2,,,,,8.144e-2,,
17230,1.330e-1,5.927e-2,,,,,7.370e-2,,
17235,1.213e-1,5.473e-2,,,,,6.657e-2,,
17240,1.105e-1,5.046e-2,,,,,6.003e-2,,
17245,1.005e-1,4.644e-2,,,,,5.404e-2,,
17250,9.123e-2,4.267e-2,,,,,4.856e-2,,
17255,8.269e-2,3.913e-2,,,,,4.356e-2,,
17260,7.484e-2,3.583e-2,,,,,3.901e-2,,
17265,6.762e-2,3.275e-2,,,,,3.487e-2,,
17270,6.100e-2,2.988e-2,,,,,3.112e-2,,
17275,5.494e-2,2.722e-2,,,,,2.773e-2,,
17280,4.941e-2,2.475e-2,,,,,2.466e-2,,
17285,4.436e-2,2.246e-2,,,,,2.190e-2,,
17290,3.976e-2,2.035e-2,,,,,1.941e-2,,
17295,3.559e-2,1.841e-2,,,,,1.718e-2,,
17300,3.180e-2,1.662e-2,,,,,1.518e-2,,
17305,2.838e-2,1.499e-2,,,,,1.339e-2,,
17310,2.529e-2,1.349e-2,,,,,1.180e-2,,
17315,2.250e-2,1.211e-2,,,,,1.038e-2,,
17320,1.999e-2,1.086e-2,,,,,9.123e-3,,
17325,1.773e-2,9.725e-3,,,,,8.009e-3,,
17330,1.572e-2,8.691e-3,,,,,7.025e-3,,
17335,1.391e-2,7.754e-3,,,,,6.159e-3,,
17340,1.230e-2,6.905e-3,,,,,5.399e-3,,
17345,1.087e-2,6.139e-3,,,,,4.735e-3,,
17350,9.606e-3,5.448e-3,,,,,4.157e-3,,
17355,8.484e-3,4.827e-3,,,,,3.657e-3,,
17360,7.497e-3,4.269e-3,,,,,3.228e-3,,
17365,6.631e-3,3.770e-3,,,,,2.861e-3,,
17370,5.875e-3,3.322e-3,,,,,2.552e-3,,
17375,5.219e-3,2.923e-3,,,,,2.296e-3,,
17380,4.654e-3,2.568e-3,,,,,2.087e-3,,
17385,4.172e-3,2.251e-3,,,,,1.921e-3,,
17390,3.766e-3,1.971e-3,,,,,1.796e-3,,
17395,3.430e-3,1.722e-3,,,,,1.708e-3,,
17400,3.158e-3,1.502e-3,,,,,1.656e-3,,
17405,2.945e-3,1.308e-3,,,,,1.637e-3,,
17410,2.788e-3,1.137e-3,,,,,1.651e-3,,
17415,2.682e-3,9.867e-4,,,,,1.696e-3,,
17420,2.627e-3,8.547e-4,,,,,1.772e-3,,
17425,2.619e-3,7.391e-4,,,,,1.879e-3,,
17430,2.656e-3,6.381e-4,,,,,2.018e-3,,
17435,2.739e-3,5.499e-4,,,,,2.190e-3,,
17440,2.867e-3,4.731e-4,,,,,2.394e-3,,
17445,3.040e-3,4.063e-4,,,,,2.634e-3,,
17450,3.258e-3,3.483e-4,,,,,2.909e-3,,
17455,3.522e-3,2.981e-4,,,,,3.224e-3,,
17460,3.834e-3,2.547e-4,,,,,3.579e-3,,
17465,4.196e-3,2.172e-4,,,,,3.978e-3,,
17470,4.609e-3,1.850e-4,,,,,4.424e-3,,
17475,5.076e-3,1.572e-4,,,,,4.919e-3,,
17480,5.601e-3,1.334e-4,,,,,5.467e-3,,
17485,6.185e-3,1.130e-4,,,,,6.073e-3,,
17490,6.834e-3,9.553e-5,,,,,6.738e-3,,
17495,7.549e-3,8.064e-5,,,,,7.469e-3,,
17500,8.337e-3,6.795e-5,,,,,8.269e-3,,
17505,9.199e-3,5.716e-5,,,,,9.142e-3,,
17510,1.014e-2,4.799e-5,,,,,1.009e-2,,
17515,1.117e-2,4.023e-5,1.793e-33,,,,1.113e-2,,
17520,1.229e-2,3.367e-5,1.053e-31,,,,1.225e-2,,
17525,1.350e-2,2.813e-5,1.452e-31,,,,1.347e-2,,
17530,1.481e-2,2.345e-5,1.998e-31,,,,1.478e-2,,
17535,1.622e-2,1.953e-5,2.746e-31,,,,1.620e-2,,
17540,1.775e-2,1.623e-5,3.768e-31,,,,1.773e-2,,
17545,1.938e-2,1.346e-5,5.163e-31,,,,1.937e-2,,
17550,2.114e-2,1.115e-5,7.065e-31,,,,2.113e-2,,
17555,2.302e-2,9.218e-6,9.654e-31,,,,2.302e-2,,
17560,2.504e-2,7.608e-6,1.317e-30,,,,2.503e-2,,
17565,2.718e-2,6.268e-6,1.795e-30,,,,2.718e-2,,
17570,2.946e-2,5.155e-6,2.442e-30,,,,2.946e-2,,
17575,3.189e-2,4.233e-6,3.317e-30,,,,3.189e-2,,
17580,3.446e-2,3.469e-6,4.500e-30,,,,3.446e-2,,
17585,3.718e-2,2.839e-6,6.096e-30,,,,3.718e-2,,
17590,4.006e-2,2.319e-6,8.246e-30,,,,4.005e-2,,
17595,4.308e-2,1.891e-6,1.114e-29,,,,4.308e-2,,
17600,4.627e-2,1.539e-6,1.502e-29,,,,4.626e-2,,
17605,4.961e-2,1.250e-6,2.024e-29,,,,4.960e-2,,
17610,5.310e-2,1.014e-6,2.722e-29,,,,5.310e-2,,
17615,5.676e-2,8.214e-7,3.655e-29,,,,5.676e-2,,
17620,6.057e-2,6.640e-7,4.902e-29,,,,6.057e-2,,
17625,6.454e-2,5.358e-7,6.564e-29,,,,6.454e-2,,
17630,6.865e-2,4.316e-7,8.777e-29,,,,6.865e-2,,
17635,7.292e-2,3.471e-7,1.172e-28,,,,7.292e-2,,
17640,7.733e-2,2.787e-7,1.563e-28,,,,7.733e-2,,
17645,8.187e-2,2.233e-7,2.081e-28,,,,8.187e-2,,
17650,8.655e-2,1.787e-7,2.766e-28,,,,8.655e-2,,
17655,9.135e-2,1.427e-7,3.673e-28,,,,9.135e-2,,
17660,9.627e-2,1.138e-7,4.869e-28,,,,9.627e-2,,
17665,1.013e-1,9.054e-8,6.446e-28,,,,1.013e-1,,
17670,1.064e-1,7.194e-8,8.521e-28,,,,1.064e-1,,
17675,1.116e-1,5.705e-8,1.125e-27,,,,1.116e-1,,
17680,1.169e-1,4.517e-8,1.482e-27,,,,1.169e-1,,
17685,1.222e-1,3.571e-8,1.951e-27,,,,1.222e-1,,
17690,1.276e-1,2.817e-8,2.565e-27,,,,1.276e-1,,
17695,1.329e-1,2.219e-8,3.366e-27,,,,1.329e-1,,
17700,1.383e-1,1.745e-8,4.411e-27,,,,1.383e-1,,
17705,1.437e-1,1.370e-8,5.772e-27,,,,1.437e-1,,
17710,1.491e-1,1.073e-8,7.543e-27,,,,1.491e-1,,
17715,1.544e-1,8.397e-9,9.843e-27,,,,1.544e-1,,
17720,1.597e-1,6.558e-9,1.283e-26,,,,1.597e-1,,
17725,1.649e-1,5.114e-9,1.669e-26,,,,1.649e-1,,
17730,1.700e-1,3.981e-9,2.168e-26,,,,1.700e-1,,
17735,1.749e-1,3.095e-9,2.813e-26,,,,1.749e-1,,
17740,1.798e-1,2.404e-9,3.644e-26,,,,1.798e-1,,
17745,1.844e-1,1.865e-9,4.715e-26,,,,1.844e-1,,
17750,1.889e-1,1.447e-9,6.090e-26,,,,1.889e-1,,
17755,1.932e-1,1.123e-9,7.856e-26,,,,1.932e-1,,
17760,1.973e-1,8.743e-10,1.012e-25,,,,1.973e-1,,
17765,2.012e-1,6.842e-10,1.302e-25,,,,2.012e-1,,
17770,2.048e-1,5.409e-10,1.672e-25,,,,2.048e-1,,
17775,2.081e-1,4.348e-10,2.144e-25,,,,2.081e-1,,
17780,2.112e-1,3.591e-10,2.746e-25,,,,2.112e-1,,
17785,2.140e-1,3.085e-10,3.512e-25,,,,2.140e-1,,
17790,2.164e-1,2.797e-10,4.484e-25,,,,2.164e-1,,
17795,2.186e-1,2.703e-10,5.718e-25,,,,2.186e-1,,
17800,2.204e-1,2.795e-10,7.281e-25,,,,2.204e-1,,
17805,2.219e-1,3.076e-10,9.258e-25,,,,2.219e-1,,
17810,2.231e-1,3.560e-10,1.176e-24,,,,2.231e-1,,
17815,2.239e-1,4.272e-10,1.490e-24,,,,2.239e-1,,
17820,2.244e-1,5.254e-10,1.887e-24,,,,2.244e-1,,
17825,2.245e-1,6.559e-10,2.385e-24,,,,2.245e-1,,
17830,2.242e-1,8.261e-10,3.011e-24,,,,2.242e-1,,
17835,2.236e-1,1.046e-9,3.796e-24,,,,2.236e-1,,
17840,2.227e-1,1.326e-9,4.778e-24,,,,2.227e-1,,
17845,2.214e-1,1.684e-9,6.006e-24,,,,2.214e-1,,
17850,2.197e-1,2.138e-9,7.538e-24,,,,2.197e-1,,
17855,2.178e-1,2.712e-9,9.448e-24,,,,2.178e-1,,
17860,2.155e-1,3.437e-9,1.182e-23,,,,2.155e-1,,
17865,2.129e-1,4.351e-9,1.478e-23,,,,2.129e-1,,
17870,2.100e-1,5.501e-9,1.844e-23,,,,2.100e-1,,
17875,2.068e-1,6.945e-9,2.298e-23,,,,2.068e-1,,
17880,2.034e-1,8.757e-9,2.860e-23,,,,2.034e-1,,
17885,1.997e-1,1.103e-8,3.553e-23,,,,1.997e-1,,
17890,1.957e-1,1.386e-8,4.409e-23,,,,1.957e-1,,
17895,1.915e-1,1.741e-8,5.462e-23,,,,1.915e-1,,
17900,1.872e-1,2.183e-8,6.758e-23,,,,1.872e-1,,
17905,1.826e-1,2.733e-8,8.349e-23,,,,1.826e-1,,
17910,1.778e-1,3.416e-8,1.030e-22,,,,1.778e-1,,
17915,1.730e-1,4.265e-8,1.269e-22,,,,1.730e-1,,
17920,1.679e-1,5.317e-8,1.561e-22,,,,1.679e-1,,
17925,1.628e-1,6.619e-8,1.917e-22,,,,1.628e-1,,
17930,1.576e-1,8.227e-8,2.351e-22,,,,1.576e-1,,
17935,1.523e-1,1.021e-7,2.880e-22,,,,1.523e-1,,
17940,1.470e-1,1.266e-7,3.522e-22,,,,1.470e-1,,
17945,1.416e-1,1.567e-7,4.302e-22,,,,1.416e-1,,
17950,1.362e-1,1.937e-7,5.246e-22,,,,1.362e-1,,
17955,1.308e-1,2.390e-7,6.389e-22,,,,1.308e-1,,
17960,1.254e-1,2.946e-7,7.769e-22,,,,1.254e-1,,
17965,1.201e-1,3.625e-7,9.433e-22,,,,1.201e-1,,
17970,1.148e-1,4.455e-7,1.144e-21,,,,1.148e-1,,
17975,1.095e-1,5.468e-7,1.385e-21,,,,1.095e-1,,
17980,1.043e-1,6.700e-7,1.674e-21,,,,1.043e-1,,
17985,9.927e-2,8.199e-7,2.021e-21,,,,9.927e-2,,
17990,9.429e-2,1.002e-6,2.437e-21,,,,9.429e-2,,
17995,8.942e-2,1.222e-6,2.934e-21,,,,8.942e-2,,
18000,8.467e-2,1.489e-6,3.527e-21,,,,8.467e-2,,
18005,8.004e-2,1.812e-6,4.233e-21,,,,8.004e-2,,
18010,7.555e-2,2.202e-6,5.074e-21,,,,7.555e-2,,
18015,7.120e-2,2.671e-6,6.073e-21,,,,7.120e-2,,
18020,6.699e-2,3.236e-6,7.259e-21,,,,6.699e-2,,
18025,6.294e-2,3.915e-6,8.663e-21,,,,6.293e-2,,
18030,5.903e-2,4.729e-6,1.032e-20,,,,5.903e-2,,
18035,5.528e-2,5.705e-6,1.229e-20,,,,5.528e-2,,
18040,5.169e-2,6.872e-6,1.460e-20,,,,5.168e-2,,
18045,4.826e-2,8.265e-6,1.732e-20,,,,4.825e-2,,
18050,4.498e-2,9.928e-6,2.053e-20,,,,4.497e-2,,
18055,4.186e-2,1.191e-5,2.429e-20,,,,4.185e-2,,
18060,3.890e-2,1.426e-5,2.870e-20,,,,3.888e-2,,
18065,3.609e-2,1.706e-5,3.386e-20,,,,3.607e-2,,
18070,3.343e-2,2.037e-5,3.989e-20,,,,3.341e-2,,
18075,3.092e-2,2.429e-5,4.692e-20,,,,3.090e-2,,
18080,2.856e-2,2.893e-5,5.512e-20,,,,2.853e-2,,
18085,2.633e-2,3.440e-5,6.466e-20,,,,2.630e-2,,
18090,2.425e-2,4.085e-5,7.574e-20,,,,2.421e-2,,
18095,2.229e-2,4.844e-5,8.859e-20,,,,2.224e-2,,
18100,2.047e-2,5.736e-5,1.035e-19,,,,2.041e-2,,
18105,1.876e-2,6.782e-5,1.207e-19,,,,1.870e-2,,
18110,1.718e-2,8.007e-5,1.405e-19,,,,1.710e-2,,
18115,1.571e-2,9.441e-5,1.634e-19,,,,1.562e-2,,
18120,1.435e-2,1.111e-4,1.898e-19,,,,1.424e-2,,
18125,1.309e-2,1.307e-4,2.201e-19,,,,1.296e-2,,
18130,1.193e-2,1.534e-4,2.548e-19,,,,1.178e-2,,
18135,1.087e-2,1.798e-4,2.947e-19,,,,1.069e-2,,
18140,9.896e-3,2.105e-4,3.402e-19,,,,9.685e-3,,
18145,9.007e-3,2.461e-4,3.923e-19,,,,8.761e-3,,
18150,8.200e-3,2.872e-4,4.516e-19,,,,7.913e-3,,
18155,7.470e-3,3.348e-4,5.192e-19,,,,7.136e-3,,
18160,6.814e-3,3.897e-4,5.960e-19,,,,6.425e-3,,
18165,6.228e-3,4.529e-4,6.832e-19,,,,5.775e-3,,
18170,5.709e-3,5.256e-4,7.821e-19,,,,5.183e-3,,
18175,5.254e-3,6.092e-4,8.939e-19,,,,4.645e-3,,
18180,4.861e-3,7.050e-4,1.020e-18,,,,4.156e-3,,
18185,4.527e-3,8.147e-4,1.163e-18,,,,3.712e-3,,
18190,4.251e-3,9.401e-4,1.323e-18,,,,3.311e-3,,
18195,4.032e-3,1.083e-3,1.504e-18,,,,2.948e-3,,
18200,3.868e-3,1.247e-3,1.707e-18,,,,2.621e-3,,
18205,3.759e-3,1.432e-3,1.934e-18,,,,2.327e-3,,
18210,3.706e-3,1.643e-3,2.189e-18,,,,2.062e-3,,
18215,3.708e-3,1.883e-3,2.473e-18,,,,1.825e-3,,
18220,3.767e-3,2.154e-3,2.790e-18,,,,1.612e-3,,
18225,3.884e-3,2.461e-3,3.144e-18,,,,1.422e-3,,
18230,4.061e-3,2.808e-3,3.537e-18,,,,1.253e-3,,
18235,4.301e-3,3.199e-3,3.974e-18,,,,1.101e-3,,
18240,4.606e-3,3.639e-3,4.458e-18,,,,9.670e-4,,
18245,4.982e-3,4.134e-3,4.994e-18,,,,8.477e-4,,
18250,5.431e-3,4.689e-3,5.586e-18,,,,7.419e-4,,
18255,5.960e-3,5.312e-3,6.240e-18,,,,6.483e-4,,
18260,6.574e-3,6.008e-3,6.960e-18,,,,5.656e-4,,
18265,7.279e-3,6.786e-3,7.752e-18,,,,4.927e-4,,
18270,8.083e-3,7.654e-3,8.621e-18,,,,4.285e-4,,
18275,8.993e-3,8.620e-3,9.574e-18,,,,3.721e-4,,
18280,1.002e-2,9.695e-3,1.062e-17,,,,3.226e-4,,
18285,1.117e-2,1.089e-2,1.176e-17,,,,2.792e-4,,
18290,1.245e-2,1.221e-2,1.300e-17,,,,2.413e-4,,
18295,1.388e-2,1.367e-2,1.436e-17,,,,2.082e-4,,
18300,1.547e-2,1.529e-2,1.583e-17,,,,1.794e-4,,
18305,1.723e-2,1.707e-2,1.743e-17,,,,1.543e-4,,
18310,1.917e-2,1.904e-2,1.916e-17,,,,1.325e-4,,
18315,2.131e-2,2.120e-2,2.104e-17,,,,1.136e-4,,
18320,2.367e-2,2.357e-2,2.306e-17,,,,9.729e-5,,
18325,2.625e-2,2.617e-2,2.525e-17,,,,8.316e-5,,
18330,2.908e-2,2.901e-2,2.760e-17,,,,7.097e-5,,
18335,3.218e-2,3.212e-2,3.013e-17,,,,6.048e-5,,
18340,3.556e-2,3.551e-2,3.284e-17,,,,5.145e-5,,
18345,3.924e-2,3.920e-2,3.574e-17,,,,4.370e-5,,
18350,4.325e-2,4.321e-2,3.885e-17,,,,3.706e-5,,
18355,4.760e-2,4.757e-2,4.216e-17,,,,3.138e-5,,
18360,5.231e-2,5.229e-2,4.569e-17,,,,2.653e-5,,
18365,5.742e-2,5.739e-2,4.945e-17,,,,2.239e-5,,
18370,6.293e-2,6.291e-2,5.343e-17,,,,1.887e-5,,
18375,6.887e-2,6.885e-2,5.766e-17,,,,1.588e-5,,
18380,7.527e-2,7.525e-2,6.213e-17,,,,1.334e-5,,
18385,8.214e-2,8.213e-2,6.685e-17,,,,1.119e-5,,
18390,8.952e-2,8.951e-2,7.182e-17,,,,9.372e-6,,
18395,9.741e-2,9.741e-2,7.706e-17,,,,7.836e-6,,
18400,1.059e-1,1.059e-1,8.255e-17,,,,6.542e-6,,
18405,1.149e-1,1.149e-1,8.831e-17,,,,5.453e-6,,
18410,1.245e-1,1.245e-1,9.434e-17,,,,4.538e-6,,
18415,1.347e-1,1.347e-1,1.006e-16,,,,3.771e-6,,
18420,1.455e-1,1.455e-1,1.072e-16,,,,3.128e-6,,
18425,1.570e-1,1.570e-1,1.140e-16,,,,2.591e-6,,
18430,1.692e-1,1.692e-1,1.211e-16,,,,2.143e-6,,
18435,1.820e-1,1.820e-1,1.284e-16,,,,1.769e-6,,
18440,1.956e-1,1.956e-1,1.360e-16,,,,1.459e-6,,
18445,2.098e-1,2.098e-1,1.438e-16,,,,1.201e-6,,
18450,2.248e-1,2.248e-1,1.519e-16,,,,9.866e-7,,
18455,2.404e-1,2.404e-1,1.602e-16,,,,8.095e-7,,
18460,2.568e-1,2.568e-1,1.687e-16,,,,6.632e-7,,
18465,2.740e-1,2.740e-1,1.773e-16,,,,5.424e-7,,
18470,2.918e-1,2.918e-1,1.862e-16,,,,4.430e-7,,
18475,3.104e-1,3.104e-1,1.952e-16,,,,3.612e-7,,
18480,3.297e-1,3.297e-1,2.044e-16,,,,2.940e-7,,
18485,3.497e-1,3.497e-1,2.137e-16,,,,2.390e-7,,
18490,3.703e-1,3.703e-1,2.231e-16,,,,1.939e-7,,
18495,3.917e-1,3.917e-1,2.325e-16,,,,1.571e-7,,
18500,4.136e-1,4.136e-1,2.420e-16,,,,1.271e-7,,
18505,4.362e-1,4.362e-1,2.516e-16,,,,1.027e-7,,
18510,4.594e-1,4.594e-1,2.611e-16,,,,8.280e-8,,
18515,4.830e-1,4.830e-1,2.706e-16,,,,6.667e-8,,
18520,5.072e-1,5.072e-1,2.801e-16,,,,5.359e-8,,
18525,5.318e-1,5.318e-1,2.895e-16,,,,4.301e-8,,
18530,5.569e-1,5.569e-1,2.987e-16,,,,3.447e-8,,
18535,5.823e-1,5.823e-1,3.078e-16,,,,2.758e-8,,
18540,6.079e-1,6.079e-1,3.168e-16,,,,2.203e-8,,
18545,6.338e-1,6.338e-1,3.255e-16,,,,1.757e-8,,
18550,6.598e-1,6.598e-1,3.340e-16,,,,1.399e-8,,
18555,6.860e-1,6.860e-1,3.422e-16,,,,1.113e-8,,
18560,7.121e-1,7.121e-1,3.501e-16,,,,8.832e-9,,
18565,7.382e-1,7.382e-1,3.576e-16,,,,7.000e-9,,
18570,7.642e-1,7.642e-1,3.648e-16,,,,5.540e-9,,
18575,7.899e-1,7.899e-1,3.717e-16,,,,4.377e-9,,
18580,8.154e-1,8.154e-1,3.781e-16,,,,3.453e-9,,
18585,8.404e-1,8.404e-1,3.840e-16,,,,2.719e-9,,
18590,8.650e-1,8.650e-1,3.895e-16,,,,2.138e-9,,
18595,8.890e-1,8.890e-1,3.945e-16,,,,1.679e-9,,
18600,9.125e-1,9.125e-1,3.990e-16,,,,1.316e-9,,
18605,9.351e-1,9.351e-1,4.030e-16,,,,1.030e-9,,
18610,9.570e-1,9.570e-1,4.064e-16,,,,8.049e-10,,
18615,9.780e-1,9.780e-1,4.092e-16,,,,6.280e-10,,
18620,9.981e-1,9.981e-1,4.115e-16,,,,4.892e-10,,
18625,1.017e+0,1.017e+0,4.132e-16,,,,3.805e-10,,
18630,1.035e+0,1.035e+0,4.143e-16,,,,2.955e-10,,
18635,1.052e+0,1.052e+0,4.148e-16,,,,2.291e-10,,
18640,1.067e+0,1.067e+0,4.147e-16,,,,1.773e-10,,
18645,1.081e+0,1.081e+0,4.141e-16,,,,1.371e-10,,
18650,1.094e+0,1.094e+0,4.128e-16,,,,1.058e-10,,
18655,1.105e+0,1.105e+0,4.109e-16,,,,8.148e-11,,
18660,1.115e+0,1.115e+0,4.085e-16,,,,6.268e-11,,
18665,1.123e+0,1.123e+0,4.055e-16,,,,4.814e-11,,
18670,1.130e+0,1.130e+0,4.019e-16,,,,3.691e-11,,
18675,1.135e+0,1.135e+0,3.978e-16,,,,2.826e-11,,
18680,1.139e+0,1.139e+0,3.932e-16,,,,2.160e-11,,
18685,1.141e+0,1.141e+0,3.880e-16,,,,1.649e-11,,
18690,1.142e+0,1.142e+0,3.824e-16,,,,1.256e-11,,
18695,1.140e+0,1.140e+0,3.763e-16,,,,9.559e-12,,
18700,1.137e+0,1.137e+0,3.698e-16,,,,7.261e-12,,
18705,1.133e+0,1.133e+0,3.629e-16,,,,5.507e-12,,
18710,1.127e+0,1.127e+0,3.556e-16,,,,4.170e-12,,
18715,1.120e+0,1.120e+0,3.479e-16,,,,3.152e-12,,
18720,1.111e+0,1.111e+0,3.399e-16,,,,2.380e-12,,
18725,1.100e+0,1.100e+0,3.316e-16,,,,1.793e-12,,
18730,1.088e+0,1.088e+0,3.231e-16,,,,1.350e-12,,
18735,1.075e+0,1.075e+0,3.143e-16,,,,1.014e-12,,
18740,1.060e+0,1.060e+0,3.053e-16,,,,7.605e-13,,
18745,1.044e+0,1.044e+0,2.962e-16,,,,5.696e-13,,
18750,1.027e+0,1.027e+0,2.869e-16,,,,4.259e-13,,
18755,1.009e+0,1.009e+0,2.775e-16,,,,3.180e-13,,
18760,9.898e-1,9.898e-1,2.680e-16,,,,2.370e-13,,
18765,9.696e-1,9.696e-1,2.585e-16,,,,1.764e-13,,
18770,9.486e-1,9.486e-1,2.489e-16,,,,1.311e-13,,
18775,9.267e-1,9.267e-1,2.394e-16,,,,9.724e-14,,
18780,9.042e-1,9.042e-1,2.299e-16,,,,7.202e-14,,
18785,8.810e-1,8.810e-1,2.204e-16,,,,5.327e-14,,
18790,8.573e-1,8.573e-1,2.111e-16,,,,3.933e-14,,
18795,8.331e-1,8.331e-1,2.018e-16,,,,2.900e-14,,
18800,8.086e-1,8.086e-1,1.927e-16,,,,2.134e-14,,
18805,7.838e-1,7.838e-1,1.837e-16,,,,1.569e-14,,
18810,7.588e-1,7.588e-1,1.749e-16,,,,1.151e-14,,
18815,7.337e-1,7.337e-1,1.663e-16,,,,8.432e-15,,
18820,7.086e-1,7.086e-1,1.579e-16,,,,6.168e-15,,
18825,6.835e-1,6.835e-1,1.496e-16,,,,4.504e-15,,
18830,6.585e-1,6.585e-1,1.416e-16,,,,3.284e-15,,
18835,6.338e-1,6.338e-1,1.339e-16,,,,2.391e-15,,
18840,6.092e-1,6.092e-1,1.264e-16,,,,1.738e-15,,
18845,5.851e-1,5.851e-1,1.191e-16,,,,1.261e-15,,
18850,5.613e-1,5.613e-1,1.121e-16,,,,9.139e-16,,
18855,5.379e-1,5.379e-1,1.053e-16,,,,6.611e-16,,
18860,5.151e-1,5.151e-1,9.886e-17,,,,4.775e-16,,
18865,4.928e-1,4.928e-1,9.264e-17,,,,3.444e-16,,
18870,4.710e-1,4.710e-1,8.669e-17,,,,2.480e-16,,
18875,4.499e-1,4.499e-1,8.100e-17,,,,1.783e-16,,
18880,4.295e-1,4.295e-1,7.558e-17,,,,1.279e-16,,
